TLANAME,CRASHDATE,CRASHDOW,CRASHTIME,MVMT,VEHICLES,CAUSES,OBJECTSSTRUCK,ROADCURVE,ROADWET,LIGHT,WTHRa,JUNCTYPE,TRAFCTRL,ROADMARK,SPDLIM,CRASHFATALCNT,CRASHSEVCNT,CRASHMINCNT,EASTING,NORTHING
Stratford District,05/10/2014,Sun,1615,MC,4N1C,330B 372B ,,R,D,B ,F , ,N,P,50,0,0,0,1710871,5644256
Stratford District,10/09/2014,Wed,1600,PO,CS1E,129A 380A ,,R,D,O ,F , , ,C,50,0,0,1,1710913,5644112
Stratford District,12/02/2014,Wed,920,GB,CS1C,158A 181A 333A 927 ,,R,D,O ,F ,T,S,C,50,0,0,0,1710990,5643849
Stratford District,07/12/2014,Sun,1014,EC,CN1,341A 353A 820 ,D,R,D,B ,F , , ,C,100,0,0,0,1711854,5640421
Stratford District,20/03/2014,Thu,1600,AO,CN1T,184A 381A ,,R,D,BF,F , ,N,L,100,0,0,0,1711858,5640336
Stratford District,01/08/2014,Fri,815,CC,VN1,130A 410A ,V,R,D,ON,L , ,N,L,100,0,0,0,1711911,5639050
Stratford District,15/01/2014,Wed,1129,HA,CE1C,301A 375A ,,R,D,B ,F ,X,S,C,50,0,0,0,1710774,5644971
Stratford District,13/07/2014,Sun,1430,HA,CW1C,301B 375B ,,R,D,B ,F ,X,S,C,50,0,0,0,1710774,5644971
Stratford District,13/05/2014,Tue,905,HA,CW1C,301B 375B ,,R,D,OF,F ,X,S,C,50,0,0,0,1711115,5645072
Stratford District,07/08/2014,Thu,2033,DA,CE1,102A 111A 131A 801 ,,M,W,DN,L , , ,C,100,0,0,1,1716390,5645038
Stratford District,24/05/2014,Sat,1322,DB,CE1,129A 134A 901 ,F,S,W,ON,H , ,N,C,100,0,0,0,1716972,5644573
Stratford District,24/02/2014,Mon,1503,BF,CW1T,131A 352A ,,S,D,B ,F ,T,G,C,100,0,1,0,1718733,5645088
Stratford District,26/02/2014,Wed,1525,FD,CW1V,181A 358A 191B ,,R,D,B ,F , ,N,C,50,0,0,0,1719726,5644959
Stratford District,25/10/2014,Sat,1540,DB,4W1,131A 410A ,F,E,D,B ,F , , ,C,100,0,0,0,1732205,5651137
Stratford District,08/11/2014,Sat,1430,DA,MN1,131A ,CFV,S,D,B ,F , , ,C,100,0,1,0,1755312,5675296
Stratford District,27/01/2014,Mon,1245,CB,CN1,138A ,C,R,D,BN,F , ,N,N,100,0,0,0,1757897,5681715
Tararua District,14/05/2014,Wed,1350,HA,4N1M,302A ,,E,D,O ,F ,R,G,R,50,0,0,1,1863789,5544752
Tararua District,18/06/2014,Wed,1445,HA,CN1C,302A ,,R,D,O ,F ,R,G,R,50,0,0,0,1863789,5544752
Tararua District,05/09/2014,Fri,1915,DA,CE1,131A 404A 813 ,C,E,W,DN,L , , ,N,100,0,0,0,1835006,5523947
Tararua District,17/06/2014,Tue,1035,HA,CW1C,302B 375B ,,R,W,OF,F ,X,G,C,50,0,0,0,1843558,5530607
Tararua District,31/10/2014,Fri,1810,DB,CN1,111A 131A 402A ,EF,M,D,B ,F , , ,C,100,0,0,1,1865056,5542137
Tararua District,17/12/2014,Wed,1221,JA,4E1C,308B 927 ,,R,D,B ,F ,D,N,N,50,0,0,0,1863582,5544221
Tararua District,24/11/2014,Mon,2214,CA,CE1,103A 130A 402A ,FP,R,D,DO,F , , ,C,50,0,0,0,1840567,5517898
Tararua District,21/02/2014,Fri,515,DA,CS1,332A 904 ,T,M,D,DN,M , , ,N,100,0,0,0,1871708,5564889
Tararua District,05/03/2014,Wed,1545,MO,PS1C,205A 378A 308B 378B 830 929 ,,E,D,B ,F ,D, ,N,50,0,0,1,1864013,5543753
Tararua District,30/08/2014,Sat,45,EC,MN1,101A 112A 341A 602A ,X,R,D,DO,FF, ,N,N,50,1,0,0,1863934,5545257
Tararua District,15/03/2014,Sat,2245,HA,CS1C,112B 321B 402B 801 ,,R,W,DO,L ,X,S,C,50,0,0,0,1864228,5545512
Tararua District,28/09/2014,Sun,1700,QB,CS1,103A 105A 522A ,,R,D,OF,F , ,N,L,50,0,0,1,1864324,5545787
Tararua District,31/05/2014,Sat,2225,DA,CW2,101A 131A 357A ,P,S,D,DO,F ,T,N,C,50,1,0,0,1828763,5496829
Tararua District,08/09/2014,Mon,2145,DB,CE2,101A 111A 514A ,V,R,D,DO,F ,X,G,C,50,0,0,0,1841198,5517822
Tararua District,07/12/2014,Sun,700,DA,MS1,131A ,ET,M,D,TN,F , , ,N,100,0,1,0,1828896,5512096
Tararua District,24/10/2014,Fri,1651,CC,CS1,130A 410A ,P,R,D,ON,F , ,N,N,100,0,0,0,1860654,5544803
Tararua District,04/12/2014,Thu,2245,DB,VW1,131A ,EFG,M,W,DN,L , , ,L,100,0,0,1,1863292,5542664
Tararua District,06/12/2014,Sat,2230,EC,4N1C,912,W,R,D,DN,F , , ,C,100,0,0,0,1832154,5519925
Tararua District,08/08/2014,Fri,1449,DB,CS1,135A 803 905 ,F,E,I,ON,SS, ,N,C,100,0,0,0,1831816,5517992
Tararua District,09/04/2014,Wed,830,MO,SN1V,204A 205A 378B 801 927 ,,R,W,O ,L ,D,N,C,50,0,0,1,1840812,5518095
Tararua District,07/08/2014,Thu,808,CB,BW1,130A 903 ,F,R,W,ON,LS, ,N,C,100,0,0,0,1824362,5500662
Tararua District,03/08/2014,Sun,1654,DA,4S1,111A 131A 191A 801 ,EZ,M,W,O ,L , , ,N,100,0,0,0,1870548,5546889
Tararua District,18/11/2014,Tue,1700,DB,VE1,138A 903 ,EF,M,D,O ,FS, , ,N,100,0,1,0,1875924,5545660
Tararua District,07/11/2014,Fri,2205,EC,CS1,913,W,M,D,DN,F , ,N,C,100,0,0,0,1831260,5514779
Tararua District,05/01/2014,Sun,930,DB,CN1,131A ,C,S,W,ON,L , ,N,C,100,0,0,0,1829811,5513161
Tararua District,22/11/2014,Sat,2230,DA,CN1,103A 111A 131A 801 ,P,M,W,DN,L , , ,C,100,0,0,1,1824266,5498634
Tararua District,06/08/2014,Wed,1900,DB,CN1,101A 131A 402A 802 ,F,M,I,DN,FF, , ,C,100,0,0,1,1824560,5497675
Tararua District,28/03/2014,Fri,1400,QG,TS1,134A 818 ,F,R,D,B ,F , , ,C,100,0,0,0,1880805,5551161
Tararua District,23/04/2014,Wed,1405,DA,ME1,129A 131A 402A ,V,M,D,O ,F , , ,L,100,0,0,1,1839650,5518836
Tararua District,10/12/2014,Wed,830,DB,CN1,131A 402A 800 901 ,EF,M,W,O ,H , , ,C,100,0,0,1,1838932,5519398
Tararua District,08/04/2014,Tue,1910,DA,CW1,110A 131A ,CV,M,W,DN,F , ,N,C,100,0,0,0,1838309,5519886
Tararua District,23/06/2014,Mon,1930,DB,CN1,101A 111A 131A ,CTX,S,D,DN,F , , ,C,100,0,0,0,1838288,5520418
Tararua District,08/03/2014,Sat,2200,DA,CS1,111A 131A 191A ,EF,S,D,DN,F , , ,N,100,0,0,0,1832443,5522024
Tararua District,25/03/2014,Tue,1455,HA,CS2C,302A 350A ,,R,D,B ,F ,X,G,C,50,0,0,2,1840999,5517962
Tararua District,27/12/2014,Sat,1500,BA,CW14,838,,R,D,B ,F , , ,N,100,0,1,1,1859042,5491018
Tararua District,30/06/2014,Mon,930,HA,4N2C,302A ,,R,D,O ,F ,R,G,R,50,0,0,0,1863789,5544752
Tararua District,03/04/2014,Thu,1010,JA,SW14,302B ,,R,D,B ,F ,R,G,R,50,0,0,0,1863647,5544650
Tararua District,29/06/2014,Sun,1800,DA,CS1,332A 361A ,P,S,D,DN,F , ,T,C,100,0,0,0,1844806,5528828
Tararua District,11/12/2014,Thu,902,HA,CN14C,302A 375A 901 ,Q,R,W,O ,H ,R,G,R,50,0,0,0,1863289,5544333
Tararua District,12/03/2014,Wed,734,DA,CW1,130A 410A ,FT,M,D,O ,F , ,N,N,100,0,0,1,1863749,5500339
Tararua District,26/03/2014,Wed,1344,DA,CN1,111A 131A 402A ,C,M,D,B ,F , , ,C,100,0,0,1,1840445,5534245
Tararua District,08/05/2014,Thu,1550,DA,CN1,131A 804 ,,S,W,O ,L , , ,C,100,0,0,0,1836075,5513784
Tararua District,28/03/2014,Fri,2310,MA,CW1C,357A 357B 373B ,,R,D,DN,F , , ,C,50,0,0,0,1827543,5496284
Tararua District,18/07/2014,Fri,1820,BF,VN1V,102A 131A ,,M,D,DN,F , , ,N,100,0,0,0,1860652,5547690
Tararua District,21/12/2014,Sun,302,DA,CN1,103A 131A 524A ,JK,E,W,DN,L , , ,C,100,0,0,2,1875355,5553765
Tararua District,30/05/2014,Fri,1655,EA,CN1C,129A ,M,R,D,DO,F , ,N,N,50,0,0,0,1864458,5544844
Tararua District,12/01/2014,Sun,10,DA,CE2,101A 111A 131A ,P,R,D,DO,F ,T,G,N,50,0,1,1,1864566,5545414
Tararua District,04/06/2014,Wed,1840,DA,CN1,111A 131A ,V,E,D,DN,F , ,N,C,100,0,1,0,1860125,5550411
Tararua District,17/01/2014,Fri,1940,CC,CN1,104A 410A ,,R,W,TN,F , ,N,N,100,0,0,1,1841618,5529405
Tararua District,09/08/2014,Sat,830,CA,4W1,130A 802 ,B,R,I,O ,FF, , ,C,100,0,0,1,1830024,5512298
Tararua District,01/08/2014,Fri,2010,DB,CS2,111A 131A 801 ,F,M,W,DN,L ,T,N,C,100,0,0,0,1829519,5512434
Tararua District,23/07/2014,Wed,2050,DA,CE2,111A 131A ,P,S,D,DO,F ,X,G,C,50,0,0,0,1840907,5517657
Tararua District,18/06/2014,Wed,1830,DB,CS1,133A 801 ,C,M,W,DN,L , , ,C,100,0,0,0,1863449,5551022
Tararua District,26/01/2014,Sun,1800,DB,4N1,131A 801 ,F,M,W,O ,L , , ,C,100,0,0,0,1863990,5542674
Tararua District,10/04/2014,Thu,1030,DA,CE1,131A 801 ,G,M,W,O ,L , , ,C,100,0,0,0,1863953,5542777
Tararua District,12/04/2014,Sat,400,CC,CN1,130A ,E,R,W,DN,L , , ,C,100,0,0,0,1877248,5562161
Tararua District,26/03/2014,Wed,920,GC,TN1C,387A 174B ,F,R,D,O ,F ,X,G,C,100,0,0,1,1877003,5561736
Tararua District,24/09/2014,Wed,615,CC,CN1,410A ,EF,R,D,DN,F , , ,C,100,0,0,0,1873585,5558589
Tararua District,24/12/2014,Wed,48,DA,CS1,129A 131A 402A ,,E,D,DN,F , , ,C,100,0,0,0,1871180,5556473
Tararua District,25/08/2014,Mon,1400,DA,TS1,129A 134A ,F,M,W,ON,M , ,N,C,80,0,0,0,1871051,5556398
Tararua District,24/04/2014,Thu,1229,JA,TS1C,308B 377B 402B 927 ,,R,D,O ,F ,D,N,C,100,0,0,1,1869141,5551906
Tararua District,22/06/2014,Sun,634,DB,CN1,129A ,,E,W,ON,H ,Y,N,C,100,0,0,2,1868350,5550555
Tararua District,14/12/2014,Sun,1715,DA,VS1,410A 801 ,F,E,W,O ,L , , ,C,100,0,1,1,1867413,5549100
Tararua District,28/09/2014,Sun,615,CC,VN1,410A 901 ,T,R,W,TN,H , , ,L,100,0,0,0,1866544,5547787
Tararua District,28/11/2014,Fri,1525,CC,TS1,130A 504A 801 ,FV,R,W,O ,L , , ,C,100,0,0,1,1865804,5546946
Tararua District,16/02/2014,Sun,1709,GD,4N1C,197A 331A 929 ,,M,D,B ,F ,D, ,C,100,0,0,0,1865230,5546754
Tararua District,26/02/2014,Wed,1248,DB,CS1,129A ,ET,M,D,BN,F , ,N,L,100,0,0,1,1865174,5546672
Tararua District,02/11/2014,Sun,600,DB,CS1,131A 410A ,TX,M,D,DN,F , , ,C,100,0,0,1,1865038,5546527
Tararua District,03/05/2014,Sat,1014,GD,CS1C,331A ,,R,D,O ,F ,T,G,C,50,0,0,0,1864910,5546130
Tararua District,15/05/2014,Thu,734,HA,VW2C,302A 375A ,,R,W,OF,L ,X,G,C,50,0,0,0,1864509,5544738
Tararua District,25/04/2014,Fri,1345,NB,CS1E,194A 713B 727B ,,E,D,O ,F , , ,C,50,0,0,1,1864472,5544704
Tararua District,08/04/2014,Tue,1145,KA,CN1C,301B 375B ,,R,W,O ,F ,X,S,C,50,0,0,0,1863881,5544488
Tararua District,06/01/2014,Mon,1411,NA,4E1E,711B 712B 727B ,,R,D,BF,F , ,N,L,50,0,1,0,1863834,5544472
Tararua District,03/11/2014,Mon,1104,NA,CE1EE,191A 194A 713B 726B 713C ,,R,D,B ,F , , ,C,50,0,0,2,1863680,5544421
Tararua District,09/04/2014,Wed,1836,MO,VE1CC,385A ,M,R,W,DO,L , ,N,C,50,0,0,0,1863593,5544392
Tararua District,24/10/2014,Fri,1500,JA,TN1C,302B 382B ,,E,W,OF,F ,T,G,P,70,0,0,1,1862724,5543781
Tararua District,01/03/2014,Sat,1440,DA,CS1,101A 111A 131A ,FP,E,W,BN,F , ,N,C,70,1,0,2,1862643,5543435
Tararua District,10/03/2014,Mon,925,DB,TE1,131A 504A ,FV,M,D,B ,F , , ,C,100,0,0,1,1861466,5542319
Tararua District,06/11/2014,Thu,1603,AB,VE1C,153A ,,R,W,O ,F , , ,C,100,0,0,0,1860110,5541935
Tararua District,09/05/2014,Fri,2211,EC,CN1,130A 198A ,CD,R,D,DN,F , , ,C,100,0,0,1,1859972,5541877
Tararua District,11/08/2014,Mon,2217,DB,TN1,110A 134A ,F,E,W,DN,F , ,N,C,90,0,0,0,1858733,5541075
Tararua District,05/01/2014,Sun,1040,CB,4S1,125A 135A 901 903 ,,R,W,O ,HS, ,N,C,100,0,0,0,1858673,5541013
Tararua District,27/09/2014,Sat,1135,BF,CN1C,131A 198A 402A ,,M,D,O ,F , , ,C,100,0,0,3,1857618,5539309
Tararua District,06/10/2014,Mon,1201,DA,VS1,110A 135A 903 ,,E,D,O ,FS, ,N,C,80,0,0,0,1857217,5538432
Tararua District,17/12/2014,Wed,315,QG,TE1,131A 903 ,,M,D,DN,FS, , ,L,100,0,0,0,1852798,5536693
Tararua District,17/08/2014,Sun,1600,DB,CS1,131A 404A ,FV,E,W,O ,F , , ,L,100,0,0,0,1852513,5536616
Tararua District,28/08/2014,Thu,1300,DA,CN1,102A 130A 359A ,F,E,D,B ,F , , ,C,100,0,0,0,1850164,5534740
Tararua District,07/03/2014,Fri,1545,CB,VS1,129A 410A ,FS,R,D,BN,F , ,N,C,100,0,1,0,1847797,5532231
Tararua District,11/08/2014,Mon,2030,EC,CN1,912,W,R,W,DN,LS, ,N,C,100,0,0,1,1846542,5530956
Tararua District,09/03/2014,Sun,1300,CB,CW1E,102A 136A 613A ,H,R,D,BF,F , ,N,C,50,0,1,0,1843813,5530768
Tararua District,12/08/2014,Tue,2200,EC,VS1,801 912 ,W,R,W,DN,L , , ,C,100,0,0,0,1843602,5528481
Tararua District,20/06/2014,Fri,1530,LB,4S1C,303B ,F,R,D,B ,F ,X,G,C,100,0,1,0,1844021,5527718
Tararua District,27/02/2014,Thu,830,GE,CN1C,160A 333A ,,R,D,O ,F ,X,G,C,100,0,0,1,1844021,5527718
Tararua District,05/10/2014,Sun,1130,CA,TS1,130A 631A ,,R,D,B ,F , , ,C,100,0,0,1,1845394,5526069
Tararua District,17/10/2014,Fri,1000,DA,CN1,131A 504A ,FP,E,D,BN,F , ,N,C,100,0,0,1,1845178,5525404
Tararua District,19/05/2014,Mon,1100,CB,CS1,129A 411A ,P,R,D,BN,F , ,N,C,100,0,0,0,1844419,5523886
Tararua District,24/02/2014,Mon,1815,EA,TN1C,129A 386A ,M,R,D,B ,F , , ,C,70,0,0,0,1842868,5521962
Tararua District,19/07/2014,Sat,815,CB,VN1,191A 197A 414A ,P,R,D,O ,F , , ,C,100,0,1,0,1842651,5520750
Tararua District,08/08/2014,Fri,1445,CC,CS1,135A 800 803 903 ,F,R,I,O ,SS, , ,C,100,0,0,0,1841481,5519113
Tararua District,27/12/2014,Sat,1038,CB,4S1,129A 130A 410A ,F,R,D,B ,F , , ,R,50,0,0,0,1841153,5518435
Tararua District,08/12/2014,Mon,630,CA,CS1,410A ,J,R,D,B ,F , , ,C,50,0,0,0,1841063,5518292
Tararua District,20/12/2014,Sat,1335,HA,CN1C,302B 375B ,,R,D,B ,F ,X,G,R,50,0,0,0,1840874,5518051
Tararua District,05/07/2014,Sat,1710,HA,4S14,302B 351B ,,R,D,TO,F ,X,G,C,50,0,0,0,1840900,5518033
Tararua District,29/06/2014,Sun,1822,FD,CN1V,181A ,,R,D,DO,F , , ,C,70,0,0,0,1840637,5517729
Tararua District,09/09/2014,Tue,720,DB,CS1,111A 131A ,FK,R,D,BF,F ,T,G,R,50,0,0,0,1840505,5517546
Tararua District,16/12/2014,Tue,115,EC,CS1,341A ,X,R,D,DO,F , ,N,C,70,0,0,0,1840494,5517529
Tararua District,20/10/2014,Mon,1730,DA,CN1,131A ,F,E,D,ON,F , ,N,C,100,0,0,0,1838878,5515335
Tararua District,23/07/2014,Wed,2333,BE,CS1C,101A 410A ,,R,D,DN,F , ,N,C,100,1,2,0,1837309,5513245
Tararua District,27/10/2014,Mon,1539,CB,CS1,129A 350A ,TV,R,W,ON,HS, ,N,C,100,0,1,0,1832966,5507841
Tararua District,07/11/2014,Fri,1210,EC,VN1,911,W,R,D,O ,F ,T,S,C,100,0,0,0,1832256,5506780
Tararua District,26/06/2014,Thu,1700,LB,CN1S,197A 303B ,,M,W,DN,L ,T,G,C,100,0,0,1,1832102,5506544
Tararua District,28/07/2014,Mon,745,CC,CS1,130A 402A ,V,R,W,O ,F , , ,C,100,0,0,0,1830638,5504031
Tararua District,20/06/2014,Fri,1750,EC,4N1,912,W,E,D,DN,F , , ,C,100,0,0,0,1829526,5499196
Tararua District,28/04/2014,Mon,1410,BE,CS1T,130A 412A 901 ,FP,R,W,O ,H , , ,C,100,0,0,2,1829547,5498997
Tararua District,29/07/2014,Tue,1255,EC,TS1,386A ,B,E,D,O ,F , , ,C,100,0,0,0,1829446,5498325
Tararua District,11/11/2014,Tue,1830,JA,CN1C,103B 302B ,,R,D,O ,F ,T,G,C,50,0,0,0,1828678,5497376
Tararua District,07/12/2014,Sun,1510,FC,4N1C,181A ,,R,W,O ,F ,T,G,C,50,0,0,0,1828606,5497039
Tararua District,29/10/2014,Wed,900,QG,4N1,130A 903 ,,R,D,O ,FS, , ,C,100,0,0,0,1825048,5491266
Tararua District,29/03/2014,Sat,1640,DB,VS1,410A 615A ,V,E,D,O ,F , , ,C,100,0,0,2,1823390,5489971
Tararua District,11/06/2014,Wed,200,DA,CN1,102A 129A 410A ,EF,E,W,DN,L , ,N,C,100,0,0,0,1823325,5489868
Tararua District,05/11/2014,Wed,1545,CB,CN1,358A ,C,R,D,O ,F , , ,C,100,0,0,0,1823129,5489302
Tararua District,22/03/2014,Sat,2030,EC,CN1,912,W,R,D,DN,F , ,N,C,100,0,0,0,1822387,5488329
Tararua District,14/05/2014,Wed,1220,CC,CS1,501A ,C,R,W,ON,L , ,N,C,100,0,0,1,1821109,5487179
Tararua District,27/09/2014,Sat,740,DB,ME1,128A 134A ,G,S,D,O ,F , ,N,C,100,0,0,1,1837170,5533640
Tararua District,07/06/2014,Sat,1352,DB,CN1,131A 351A ,C,M,D,O ,  , ,N,L,100,0,0,0,1837241,5533493
Tararua District,14/04/2014,Mon,810,DB,CW1,110A 131A ,CG,M,W,O ,F , ,N,L,100,0,0,1,1837615,5533151
Tararua District,06/04/2014,Sun,1700,DB,CE1,110A 131A ,C,M,W,O ,L , ,N,L,80,0,0,1,1838070,5533186
Tararua District,17/04/2014,Thu,600,BF,VW1V,132A 197A ,,S,W,DN,H , , ,L,100,0,0,1,1838477,5533337
Tararua District,12/12/2014,Fri,718,DA,CN1,131A 801 ,CD,E,W,O ,L , , ,L,100,0,0,0,1839367,5531714
Tararua District,21/02/2014,Fri,853,DB,TN1,111A 131A ,EG,E,W,B ,F , , ,L,100,0,1,0,1839381,5531422
Tararua District,17/11/2014,Mon,1620,DB,CE1,136A 632A ,FG,M,W,ON,F , ,N,L,100,0,0,0,1839584,5530933
Tararua District,19/08/2014,Tue,630,DB,40,131A 191A ,C,M,D,DN,F , , ,C,100,0,0,0,1839961,5530828
Tasman District,19/02/2014,Wed,814,DB,VS1,423A 501A ,BF,E,D,B ,F , , ,C,60,0,0,1,1586555,5477957
Tasman District,17/12/2014,Wed,1350,GE,CE1C,150A 402A 927 ,,R,D,B ,F ,D,N,C,50,0,0,0,1590180,5479704
Tasman District,01/11/2014,Sat,1400,DO,4N1C,330A 386A 929 ,M,R,D,O ,F ,D,N,C,60,0,0,0,1585181,5477247
Tasman District,23/11/2014,Sun,2120,EC,CS1,912,W,R,D,DO,F ,T,G,C,100,0,0,0,1584964,5477040
Tasman District,08/12/2014,Mon,1720,MC,VE2C,372B ,,E,D,BF,F ,X,G,C,50,0,0,0,1600202,5449266
Tasman District,15/12/2014,Mon,2130,DA,CE1,103A 131A ,F,E,W,DN,L , ,N,N,50,0,0,0,1613291,5427959
Tasman District,28/07/2014,Mon,1130,DB,SW1,110A 138A ,V,E,D,B ,F , ,N,N,100,1,0,0,1593898,5449886
Tasman District,31/07/2014,Thu,1630,CB,CN1,354A 407A ,,R,D,B ,F , ,N,C,50,0,0,1,1617422,5423577
Tasman District,02/10/2014,Thu,1200,HA,4S1P,302A 375A ,,R,D,ON,F ,R,G,N,50,0,0,0,1616913,5424190
Tasman District,26/02/2014,Wed,1620,CB,OE1,129A ,V,R,D,BF,F , ,N,L,100,1,0,0,1598129,5443236
Tasman District,18/10/2014,Sat,1630,EA,CW1C,129A ,M,R,D,O ,F , , ,C,50,0,0,0,1601474,5449116
Tasman District,18/04/2014,Fri,815,DB,CE1,135A 402A 901 ,ET,S,W,ON,HS, ,N,N,100,0,0,0,1576379,5450686
Tasman District,17/01/2014,Fri,820,DA,CE1,139A 402A ,C,E,D,B ,F , ,N,C,100,0,0,1,1571664,5496466
Tasman District,26/06/2014,Thu,1515,CB,4S1,112A 400A ,F,R,D,O ,F ,X,G,C,100,0,0,0,1568917,5494338
Tasman District,17/07/2014,Thu,1141,FD,4N1C,331A 191B 353B ,,R,D,O ,F , ,G,N,100,0,0,0,1570190,5498929
Tasman District,04/05/2014,Sun,1425,EC,VS1,912,W,R,D,O ,F , ,N,C,100,0,0,0,1570557,5498215
Tasman District,17/02/2014,Mon,1450,DA,CN1,134A 692A ,T,M,D,B ,F , ,N,C,100,0,0,0,1605748,5433818
Tasman District,10/07/2014,Thu,740,BB,VE1C,129A ,,S,D,OF,F , ,N,N,100,0,1,1,1602508,5442646
Tasman District,25/05/2014,Sun,300,DB,CS2,101A 131A 359A 402A ,FX,E,D,DO,F ,X,G,C,50,0,0,0,1573179,5497012
Tasman District,12/09/2014,Fri,1700,DA,CS1,110A 131A ,,S,W,O ,L ,T,N,C,50,0,0,0,1615988,5424501
Tasman District,12/11/2014,Wed,1400,DA,4N1,129A 131A ,,M,D,B ,F ,T,N,N,20,0,0,1,1611682,5432011
Tasman District,22/01/2014,Wed,1719,DB,VW1,111A 131A 357A ,FH,S,D,BN,F , ,N,N,100,0,0,0,1603084,5432517
Tasman District,06/04/2014,Sun,730,MO,CE1C,371A ,M,R,D,DO,F , ,N,C,50,0,0,0,1616356,5423037
Tasman District,15/12/2014,Mon,1430,MO,CN1C,371A ,M,E,D,BF,F , ,N,C,50,0,0,0,1601376,5448914
Tasman District,28/05/2014,Wed,1515,NB,CE1E,713B 726B ,,R,D,BF,F ,X,G,X,50,0,0,1,1600946,5449022
Tasman District,25/05/2014,Sun,1700,JA,400000000000000,145A 302B 387B ,,R,D,TF,F ,T,G,C,50,0,0,0,1601173,5449020
Tasman District,15/02/2014,Sat,1445,MB,CW1C,357A 512A 357B ,,R,D,B ,F ,T,G,C,50,0,0,0,1583737,5477412
Tasman District,17/11/2014,Mon,1650,BB,CN1C,129A 358A ,,E,W,ON,F , ,N,N,50,0,0,1,1607476,5432977
Tasman District,12/05/2014,Mon,845,CC,VN1,130A 504A ,,R,D,B ,F ,T,N,C,50,0,0,0,1616875,5423057
Tasman District,14/02/2014,Fri,1745,HA,CW2C,301B 375B ,,R,D,BF,F ,X,S,C,50,0,0,0,1616281,5422565
Tasman District,03/07/2014,Thu,1320,EA,VE1V,386A ,M,R,D,B ,F , ,N,C,50,0,0,0,1616746,5422952
Tasman District,14/06/2014,Sat,1520,DA,MN1,111A 138A 514A ,C,E,D,B ,F , , ,N,100,0,0,1,1599275,5444207
Tasman District,23/11/2014,Sun,800,BO,VS1C,205A 404A ,,S,D,O ,F , , ,C,100,0,0,0,1600447,5459008
Tasman District,11/04/2014,Fri,509,DC,CN2,112A 514A 517A 801 ,FX,R,W,DO,L ,T,G,C,100,0,0,1,1600602,5432571
Tasman District,22/03/2014,Sat,2345,DA,CN2,103A 111A 133A 357A ,FS,R,D,DO,F ,X,T,C,50,0,0,0,1599568,5447490
Tasman District,26/11/2014,Wed,130,DA,TN1,111A 131A ,T,E,W,DN,L , ,N,C,80,0,0,1,1591465,5378254
Tasman District,22/01/2014,Wed,1740,CB,CS1,101A 129A 359A ,P,R,D,BN,F , ,N,C,100,0,0,1,1612507,5427088
Tasman District,16/09/2014,Tue,927,JA,CN1C,302B 353B ,,R,D,B ,F ,T,G,C,70,0,0,1,1614313,5424938
Tasman District,05/11/2014,Wed,1435,JA,SW14,308B 378B 835 929 ,,R,D,O ,F ,D,N,C,50,0,0,1,1615110,5423974
Tasman District,21/10/2014,Tue,1410,PC,VS1,308A 376A 927 ,,R,D,B ,F ,D,N,C,50,0,0,0,1615155,5423920
Tasman District,02/02/2014,Sun,1200,CB,CN1,110A ,V,R,W,O ,H ,T,S,C,100,0,0,0,1613418,5426017
Tasman District,27/03/2014,Thu,725,JA,4N14,308B 377B 922 ,,R,D,TF,F ,D, ,C,70,0,0,1,1599473,5445201
Tasman District,05/03/2014,Wed,1645,CA,CE1,129A 130A ,C,R,D,B ,F , , ,C,80,0,0,1,1606840,5433371
Tasman District,27/06/2014,Fri,1820,DB,CE1,111A 133A ,C,M,W,DO,F , ,N,N,30,0,0,0,1601206,5456828
Tasman District,06/02/2014,Thu,2120,DB,4N1,131A 813 903 ,,M,D,DN,FS, , ,N,100,0,0,0,1543831,5364335
Tasman District,04/10/2014,Sat,1025,BB,4S14,124A ,,R,D,ON,F ,T,G,C,100,0,0,0,1582327,5473933
Tasman District,10/03/2014,Mon,1115,MG,TN1V,197A 352B 371B 404B ,,E,D,BN,F , ,N,N,100,0,0,0,1592682,5442039
Tasman District,17/10/2014,Fri,1300,DA,CN1,131A 354A ,FHT,E,D,B ,F ,T,N,C,100,0,0,0,1596814,5447771
Tasman District,08/03/2014,Sat,430,DA,4N1,131A 358A ,ET,E,D,DN,F , , ,C,100,0,0,1,1585548,5435158
Tasman District,12/01/2014,Sun,830,DA,CN1,129A 134A ,P,E,D,BN,F , ,N,C,100,0,0,0,1594960,5444682
Tasman District,15/09/2014,Mon,845,CB,CS1,125A 410A ,FT,R,D,B ,F , , ,C,100,0,0,0,1585177,5419125
Tasman District,06/01/2014,Mon,1115,BF,CN1C,129A 410A ,X,E,D,BN,F , ,N,C,100,0,0,0,1591240,5440367
Tasman District,01/03/2014,Sat,1557,MC,CS1S,197A 350B 372B ,,R,D,B ,F , , ,C,50,0,0,2,1583796,5476797
Tasman District,04/04/2014,Fri,1130,DB,CN1,111A 131A ,V,M,W,ON,L , ,N,C,100,0,0,1,1600963,5436109
Tasman District,06/09/2014,Sat,912,CC,CE1,112A 130A 431A 650A 692A ,P,R,D,B ,F , , ,C,100,0,0,1,1609285,5426033
Tasman District,13/07/2014,Sun,1830,NB,CE1E,330A 353A 715B 724B ,,R,D,DN,F , , ,C,100,1,0,0,1607344,5427186
Tasman District,11/02/2014,Tue,615,EC,CN1,915,W,M,D,DN,F , ,N,C,100,0,0,0,1600763,5437681
